Company	Date	Plant	Storage Location	Material	Profit Center	Moving Type	DCFlag	Quantity	Base UOM	Amount	Currency
C520	2018	12	C521	C521	14-951166	5200000110	27001	PC	0	USD	KI
C520	2018	12	C521	C521	14-951414	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-951417	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	14-951479	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-951486	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-951572	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	14-951573	5200000110	248	PC	0	USD	KI
C520	2018	12	C521	C521	14-951578	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-951603	5200000110	30	PC	0	USD	KI
C520	2018	12	C521	C521	14-951603X	5200000110	100	PC	0	USD	KI
C520	2018	12	C521	C521	14-951632	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-951673	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	14-951680	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-952325	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-952346	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	14-952393	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-952400	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	14-952496	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-952560	5200000110	5561	PC	0	USD	KI
C520	2018	12	C521	C521	14-952561	5200000110	152000	PC	0	USD	KI
C520	2018	12	C521	C521	14-952569	5200000110	29	PC	0	USD	KI
C520	2018	12	C521	C521	14-952572	5200000110	49	PC	0	USD	KI
C520	2018	12	C521	C521	14-952573	5200000110	1100	PC	0	USD	KI
C520	2018	12	C521	C521	14-952574A	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	14-952586	5200000110	480	PC	0	USD	KI
C520	2018	12	C521	C521	14-952627	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	14-952638P	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	14-952697	5200000110	516	PC	0	USD	KI
C520	2018	12	C521	C521	14-952700	5200000110	822	PC	0	USD	KI
C520	2018	12	C521	C521	14-952750	5200000110	100	PC	0	USD	KI
C520	2018	12	C521	C521	14-952751	5200000110	30	PC	0	USD	KI
C520	2018	12	C521	C521	14-952755	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	14-952767	5200000110	944	PC	0	USD	KI
C520	2018	12	C521	C521	14-952768	5200000110	37	PC	0	USD	KI
C520	2018	12	C521	C521	14-952769	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-952777	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	14-952780A	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-952847	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-952852	5200000110	32	PC	0	USD	KI
C520	2018	12	C521	C521	14-952856	5200000110	165	PC	0	USD	KI
C520	2018	12	C521	C521	14-952974	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-952980	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	14-952984	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-952998	5200000110	64	PC	0	USD	KI
C520	2018	12	C521	C521	14-953120	5200000110	-2	PC	0	USD	KI
C520	2018	12	C521	C521	14-953142	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-953174	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-953200	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-953201	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-953235	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-953274	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	14-953275	5200000110	15	PC	0	USD	KI
C520	2018	12	C521	C521	14-953289	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-953342	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-953667	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	14-953673	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	14-953720P	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	14-953721	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	14-953849	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-953941	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	14-953942	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-953943	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-953946	5200000110	2000	PC	0	USD	KI
C520	2018	12	C521	C521	14-953947	5200000110	40	PC	0	USD	KI
C520	2018	12	C521	C521	14-954010	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-954012	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-954013	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-954017	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-954022	5200000110	27	PC	0	USD	KI
C520	2018	12	C521	C521	14-954023	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-954024	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-954100	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-954113	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	14-954143	5200000110	16	PC	0	USD	KI
C520	2018	12	C521	C521	14-954200	5200000110	151	PC	0	USD	KI
C520	2018	12	C521	C521	14-954219	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	14-954260	5200000110	64	PC	0	USD	KI
C520	2018	12	C521	C521	14-954261	5200000110	34	PC	0	USD	KI
C520	2018	12	C521	C521	14-954262	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	14-954375	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-954411	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	14-954413	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	14-954414	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	14-954418	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-954558	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-954559	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-954561	5200000110	898	PC	0	USD	KI
C520	2018	12	C521	C521	14-954562	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	14-954563	5200000110	50	PC	0	USD	KI
C520	2018	12	C521	C521	14-954565	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	14-954567	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	14-954568	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-954671	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-954687	5200000110	500	PC	0	USD	KI
C520	2018	12	C521	C521	14-954688	5200000110	500	PC	0	USD	KI
C520	2018	12	C521	C521	14-954724	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-954801	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	14-954856	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-954896	5200000110	22	PC	0	USD	KI
C520	2018	12	C521	C521	14-954900	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-954948	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-954949	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-955016	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955032	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955065	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955072	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955251	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-955252	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-955253	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	14-955283	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955293	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955295	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955296	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955332	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-955333	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955482	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955572	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955598	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955600	5200000110	1000	PC	0	USD	KI
C520	2018	12	C521	C521	14-955601	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955603	5200000110	1000	PC	0	USD	KI
C520	2018	12	C521	C521	14-955648	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955649	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	14-955650	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955651	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955652	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955653	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955658	5200000110	-6	PC	0	USD	KI
C520	2018	12	C521	C521	14-955659	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955661	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955669	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	14-955682	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955685	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955686	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955695	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955743	5200000110	27	PC	0	USD	KI
C520	2018	12	C521	C521	14-955769	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955958	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-955968	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-956004	5200000110	170	PC	0	USD	KI
C520	2018	12	C521	C521	14-956036	5200000110	-90	PC	0	USD	KI
C520	2018	12	C521	C521	14-956214	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-964-043693	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	14-967-043699	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-978-049780-002	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-978-049780-003	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-978-050300	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-C282A154	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-G03-02025	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-G03-02026	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-G03-02027	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-G03-02028	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-G0301936	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-G0302018	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	14-MP1101A	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	14-MP1101B	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	14-MP1101C	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	183618	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	183618US	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	183622US	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	183623	5200000110	23	PC	0	USD	KI
C520	2018	12	C521	C521	183625	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	183626	5200000110	31	PC	0	USD	KI
C520	2018	12	C521	C521	183626US	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	183628US	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	183629	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	183630	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	183631	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	186075	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	186076	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	187513	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	187514	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	187520	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	187521	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	187522	5200000110	52	PC	0	USD	KI
C520	2018	12	C521	C521	233443	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	233454	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	233491	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	233503	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	233504	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	235519	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	238121	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	238356	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	238359	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	238360	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	238392	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	238394	5200000110	30	PC	0	USD	KI
C520	2018	12	C521	C521	238549	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	238593	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	238620AS	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	238650	5200000110	-1	PC	0	USD	KI
C520	2018	12	C521	C521	238675	5200000110	21	PC	0	USD	KI
C520	2018	12	C521	C521	238686	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	238687	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	238702	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	238732	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	238749	5200000110	-400	PC	0	USD	KI
C520	2018	12	C521	C521	238749AS	5200000110	518	PC	0	USD	KI
C520	2018	12	C521	C521	238771	5200000110	52	PC	0	USD	KI
C520	2018	12	C521	C521	238772A	5200000110	35	PC	0	USD	KI
C520	2018	12	C521	C521	238772B	5200000110	60	PC	0	USD	KI
C520	2018	12	C521	C521	238773	5200000110	17	PC	0	USD	KI
C520	2018	12	C521	C521	238856	5200000110	16	PC	0	USD	KI
C520	2018	12	C521	C521	238860	5200000110	14	PC	0	USD	KI
C520	2018	12	C521	C521	238893	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	238894CAS	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	238896	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	238900	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	238902	5200000110	-14	PC	0	USD	KI
C520	2018	12	C521	C521	238902CAS	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	238910	5200000110	54	PC	0	USD	KI
C520	2018	12	C521	C521	238917	5200000110	-10	PC	0	USD	KI
C520	2018	12	C521	C521	238924	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	238925	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	238933	5200000110	-10	PC	0	USD	KI
C520	2018	12	C521	C521	238939FAS	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	238950	5200000110	49	PC	0	USD	KI
C520	2018	12	C521	C521	238988	5200000110	38	PC	0	USD	KI
C520	2018	12	C521	C521	238989	5200000110	19	PC	0	USD	KI
C520	2018	12	C521	C521	238990	5200000110	47	PC	0	USD	KI
C520	2018	12	C521	C521	238991	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	238992	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	238993	5200000110	36	PC	0	USD	KI
C520	2018	12	C521	C521	238994	5200000110	21	PC	0	USD	KI
C520	2018	12	C521	C521	238995	5200000110	67	PC	0	USD	KI
C520	2018	12	C521	C521	238996	5200000110	21	PC	0	USD	KI
C520	2018	12	C521	C521	238998	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	239033	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	239034	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	239035	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	239074	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	239080	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239091	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	239092	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239094	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239108	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239112	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239151	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	239156	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	239157	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239162	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239163	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239167	5200000110	-4	PC	0	USD	KI
C520	2018	12	C521	C521	239168	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239182	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239189	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239199	5200000110	13	PC	0	USD	KI
C520	2018	12	C521	C521	239205	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239222	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	239232	5200000110	-1	PC	0	USD	KI
C520	2018	12	C521	C521	239246	5200000110	95	PC	0	USD	KI
C520	2018	12	C521	C521	239247	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	239248	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	272935	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	272936	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273316	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273416	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	273417	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273418	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273419	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273420	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273421	5200000110	11	PC	0	USD	KI
C520	2018	12	C521	C521	273422	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	273423	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273438	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	273457	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	273463	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	273490	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	273491	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	273492	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273493	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273494	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273495	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	273496	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	273497	5200000110	13	PC	0	USD	KI
C520	2018	12	C521	C521	273498	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273499	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273501	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273512	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273513	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273516	5200000110	33	PC	0	USD	KI
C520	2018	12	C521	C521	273517	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	273518	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	273522	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	273523	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273527	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	273528	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273532	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273540	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273547	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273549	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273563	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	273576	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273595A	5200000110	11	PC	0	USD	KI
C520	2018	12	C521	C521	273596A	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	273597	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273598	5200000110	25	PC	0	USD	KI
C520	2018	12	C521	C521	273599	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	273607	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273615	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273622	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273626	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273627	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273630	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273631	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	273641	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273676	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273677	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273681	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273682	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273683	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273684	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273685	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273686	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273687	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273688	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273689	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273690	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273691	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	273692	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273693	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273694	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273695	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273696	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273697	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273698	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273702	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273703	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273704	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273705	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273706	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273707	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273708	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273709	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273710	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273711	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273712	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273713	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273714	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273715	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273716	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273717	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273718	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273721	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273722	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273723	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273727	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273729	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	273730	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273731	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273734	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273738	5200000110	11	PC	0	USD	KI
C520	2018	12	C521	C521	273742	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273743	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273744	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273746	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273747	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273761	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273800	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273803	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273813	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273815	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273818	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273828	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273834	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273846	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	273847	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273881	5200000110	16	PC	0	USD	KI
C520	2018	12	C521	C521	273883	5200000110	16	PC	0	USD	KI
C520	2018	12	C521	C521	273885	5200000110	11	PC	0	USD	KI
C520	2018	12	C521	C521	273888	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273889	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273890	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273896	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273906	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	273910	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273912	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273916	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273921	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	273927	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273930	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	273931	5200000110	14	PC	0	USD	KI
C520	2018	12	C521	C521	273932	5200000110	15	PC	0	USD	KI
C520	2018	12	C521	C521	273933	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273934	5200000110	16	PC	0	USD	KI
C520	2018	12	C521	C521	273937	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273950	5200000110	3	PC	0	USD	KI
